chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,label
0.72315836,0.58289295,0.38674855,0.4772991,0.62176055,0.53547394,0.6222491,0.60093766,0.575024,0.6199825,0.70441604,0.70175487,0.29158294,0.27205977,0.28422692,0.30271506,0.32052565,0.2932057,0.29807606,0.3040618,0.30497622,0.25533068,0.2360463,0.2216198,-199.29881,190.78297,66.18895,7.8434067,-0.7088596,3.0210106,7.6679525,6.6347733,0.51018065,-5.96864,-8.757838,-4.773926,-0.102339126,86.01405,85.95203,27.698206,7.814828,8.534349,6.897395,5.5043354,3.507208,4.46071,7.3387704,8.7646,7.17819,5.0827117,25.77171847525132,8.84878300681625,14.926353234356371,20.181649840689474,19.07427053702308,14.412275235297932,23.35173921548513,22.08178213135965,5.01188673253492,5.40901007560172,7.626741379494714,6.905798976350482,4.6232261059044175,7.809343812862873,Major
0.13527364,0.18842593,0.2690841,0.2689165,0.4633861,0.24827938,0.4254821,0.77758133,0.51848817,0.4923854,0.26900086,0.15001352,0.27276465,0.27736038,0.28670976,0.2895404,0.42227575,0.290719,0.24864508,0.32373503,0.20251442,0.35967523,0.2699458,0.25915435,-171.89536,173.52603,58.720856,-2.2431078,-6.6357293,-0.08363617,-2.4065402,-8.572607,-12.967382,-13.998539,-8.567512,1.9309145,6.071248,62.997322,62.516876,18.029724,13.843878,11.224426,6.0733523,6.3329277,8.354057,9.542458,10.29822,8.619405,5.6076026,5.7513237,21.91853856693681,10.072807141093826,21.501505049814465,24.02823938951326,20.4091437655519,15.729947263450317,25.06544323520752,19.56395768994291,3.412251460201965,5.8196193870799116,6.27627726147576,4.819540327658699,3.208214577643241,4.84566839243802,Major
0.56692475,0.3185565,0.21028353,0.3040799,0.23705654,0.31382155,0.5322622,0.5043081,0.63806933,0.44013187,0.55724025,0.71045727,0.31090698,0.25576976,0.2702167,0.27964547,0.27343833,0.27573323,0.3492718,0.22480293,0.345699,0.19215792,0.28910375,0.36665243,-180.28258,195.98601,63.71295,0.51319176,-7.5643787,-2.6408474,-0.2080712,-1.9386173,-5.7295136,-8.648685,-8.256816,-3.417246,-1.7913394,75.3021,72.96075,21.00539,11.193216,7.949755,5.9189467,5.354661,6.260622,8.019893,8.65523,8.003322,6.034805,4.6880703,22.80565770021442,10.290051275612136,20.569644005945214,23.23866061696539,18.162501358661782,15.680866681318426,25.047679243714615,17.237143706566982,3.2938678828536534,6.083351403498249,6.0032116987262745,4.834432638901678,3.618992252207788,5.489314464489305,Major
0.4240541,0.36258534,0.3686218,0.33380654,0.45179307,0.7213964,0.7360833,0.6932036,0.5168832,0.38566306,0.2935405,0.30394372,0.26207173,0.29103053,0.30890632,0.31572798,0.28425747,0.31602708,0.21165615,0.3592478,0.29305837,0.2772049,0.29545784,0.2597317,-188.18613,160.89133,63.69412,12.643479,5.2998476,6.1327715,3.5918725,1.8648549,0.16786724,-4.170794,-8.109335,-7.6994767,-5.2929726,72.045616,74.43214,27.63773,8.797687,8.0998,6.650953,5.615292,5.0824995,5.5421615,7.5593557,8.735971,8.663715,7.9501014,26.034776248805592,10.109759473946033,15.98148631371718,20.053418103186523,16.816953385568684,14.68295196540011,23.922173495655002,22.169287669834254,4.412716874498564,5.128852293658195,6.977740974441723,5.567722441981947,4.3166082272939645,7.388851092053226,Major
0.8290135,0.57370883,0.3993928,0.3897574,0.6156316,0.52513367,0.48204,0.58214897,0.44489613,0.32438633,0.32007682,0.6100736,0.25388947,0.22448371,0.2649641,0.29452732,0.28866938,0.2674845,0.316183,0.3483093,0.31258047,0.29374722,0.2368383,0.14574783,-195.3716,182.03448,69.194336,10.213581,-0.15628795,2.8499787,5.040364,4.1149063,-0.07754241,-4.721374,-6.0478926,-3.7882466,-2.1153967,79.57375,81.02205,28.717585,7.667869,7.5214386,4.6463532,4.73177,4.21403,5.0147867,7.324914,8.250737,7.531677,7.244226,26.66275745811516,11.450239289237846,18.77395009599394,20.424326895314657,16.478339413729152,15.239255038561026,23.69864550193937,22.99240257335729,4.016969775160415,6.356795195901395,6.956319209037689,5.034723193858745,4.342834662799541,7.461975342596771,Major
0.33091602,0.53742564,0.31897864,0.3220897,0.40301442,0.5720254,0.39942414,0.290916,0.4035005,0.5132974,0.7397286,0.31885442,0.24634011,0.2757244,0.29785588,0.32533178,0.31061795,0.37825745,0.3063272,0.33600056,0.3745839,0.28623784,0.35267988,0.22007525,-174.58879,162.70525,55.161476,-2.2649994,-4.8775854,1.6104403,-2.7206802,-6.037263,-4.9592266,-6.0783176,-12.085007,-15.122775,-11.017154,84.72919,70.030914,21.76848,12.973304,11.322492,7.2269144,8.499203,8.862072,7.6679263,8.426163,9.760944,10.906897,10.253194,22.960522940048445,11.038077027467379,21.398989760063273,22.413080095524215,18.375323070021803,15.249232776301998,24.069664645479016,19.873204741160613,4.714731542602875,6.807004022337287,7.090572413075336,5.868027923406865,3.731628459533044,5.5758563890727935,Major
0.8608101,0.6853296,0.7232312,0.6892243,0.4536796,0.25336784,0.16450386,0.25211525,0.34458852,0.49598268,0.4512656,0.52607,0.22643366,0.23703139,0.27495578,0.21256565,0.1910198,0.18168056,0.1343439,0.16362819,0.22418192,0.24693735,0.18989287,0.13627177,-131.21275,264.0183,37.342697,-25.769564,-3.600525,1.6657419,-6.9600277,-16.327284,-19.178263,-10.559717,-3.5959284,-4.2515774,-7.6028047,67.327614,45.761257,30.716467,11.660399,9.337561,8.347432,5.590884,8.347263,8.199634,5.969559,4.714948,5.261028,3.9966755,22.87127095574466,10.896977224617228,13.358007540928902,25.99096805498839,29.22416746646167,21.026928654212956,23.9600695327582,7.138682363751449,3.7972023853926182,3.8332164691777133,5.2893684792671225,6.0634503057483675,6.84802815082423,4.030578533549137,Major
0.70625055,0.61037517,0.41832748,0.46917114,0.35171437,0.24431616,0.34371638,0.71236515,0.41997457,0.18801342,0.2292144,0.29550532,0.34462318,0.26584056,0.2905572,0.31296653,0.31368706,0.32598558,0.29490238,0.36096746,0.2762305,0.2955355,0.2654965,0.21852176,-194.14523,175.47957,61.73748,-0.17176867,-6.1573267,1.8646513,-1.1452203,-6.5461726,-8.19765,-7.5525007,-8.512714,-8.047958,-7.843277,97.82442,74.199524,25.17791,8.270603,8.974023,7.6108065,6.6806607,9.069812,8.720216,8.242423,8.481844,9.572706,8.700971,25.421095267923153,15.902638508122761,23.225421045985968,22.257538661256397,20.312993821114645,15.216449219037095,23.43113797749464,21.161398525186726,5.720228602988927,7.824541284721001,7.140090724587357,5.89546015374395,3.840251749346002,6.084510546118804,Major
0.67685944,0.30365723,0.2727262,0.35465023,0.45129994,0.37571406,0.36232287,0.3569822,0.45784023,0.3979605,0.6654393,0.9366731,0.17165169,0.28437763,0.3215479,0.31382805,0.31025708,0.31175965,0.30470324,0.3066182,0.3012534,0.2561637,0.15855624,0.14701784,-185.20454,195.77386,70.30637,2.3296533,-7.749794,0.5542098,4.164587,-0.077731416,-6.4676666,-9.525998,-7.0634747,-0.55193204,2.3663507,82.86355,84.99803,29.291756,8.385521,10.496506,6.5685554,4.881835,5.519783,7.646666,9.112232,7.746463,4.746513,4.2789106,25.190048778627023,10.60535049041096,17.487793856136644,19.887438372838727,17.177841381445944,14.98730714151139,24.161863965599522,24.392008294471232,3.099227136564788,5.276061430218359,6.012080545608694,4.700451105446088,3.637130376378022,7.085191652714618,Major
0.3966422,0.12691653,0.1653162,0.4702147,0.6438315,0.46656784,0.5124969,0.21722381,0.1779209,0.15944897,0.36446393,0.8686927,0.17482784,0.15158278,0.15854245,0.22588876,0.31033373,0.23355843,0.19443853,0.15092202,0.21175177,0.15837164,0.14832568,0.24040993,-138.29143,260.36426,40.603966,-17.844141,4.759661,6.2403893,-3.630702,-9.191042,-9.791424,-6.226353,-6.3263626,-5.051591,2.862781,68.991425,46.76917,32.431675,11.344465,10.013162,10.521737,6.44866,6.754841,7.0612288,6.335205,5.606903,5.2653036,6.160269,21.801706393920774,11.158529578339394,22.14712155243168,27.630600841962053,29.10297885396897,20.730470304452947,24.05286947883657,6.894818761231287,3.2850398424110097,5.251298328752115,5.527892219562091,5.998757534275688,7.5658726187377665,4.005247378135722,Major
0.8304098,0.9072303,0.5674398,0.4894061,0.2953587,0.08905166,0.12694307,0.3115372,0.33905864,0.17096269,0.2601932,0.33707795,0.1915967,0.18397634,0.22359458,0.21250197,0.15163328,0.12062957,0.12441059,0.18117093,0.14888081,0.12273254,0.17145891,0.1187437,-144.18106,242.00237,15.729134,-29.861204,-0.6754411,2.5718331,-11.008781,-23.30579,-20.483889,-14.456294,-21.85068,-24.53875,-15.371335,73.63994,44.255386,31.52474,13.886244,4.6915693,14.164641,6.7508764,8.457996,6.961319,6.306828,5.7586865,7.4902987,4.952372,21.87386763727176,21.040592861519904,27.036884580490725,27.756211300174197,31.158091909446494,21.103362822862106,24.741563145125394,6.777653119457891,5.283107959127852,5.484728452740864,5.547102537749132,6.496838208021557,7.362966761069484,4.313193234606321,Major
0.47906178,0.9509249,0.4180567,0.263887,0.16959153,0.26924014,0.09801332,0.11510947,0.35467085,0.28314814,0.48752788,0.24230015,0.12735423,0.20779856,0.12825443,0.16333956,0.11857008,0.16562858,0.10357609,0.12053224,0.2028778,0.16888401,0.31270686,0.11475548,-121.9049,256.4105,18.599035,-32.238346,-2.895355,-1.3830824,-15.702813,-23.592775,-13.0569725,-2.0990307,-8.597297,-15.60698,-12.6302,72.09494,43.285698,32.36208,14.487963,9.536766,9.329008,8.238392,9.465447,5.311534,4.843876,4.4592257,5.1116614,3.9822004,23.22343464493296,13.665302515365394,21.819526873666128,29.08326696301705,30.986686015997588,21.01181016515143,24.772580493035267,7.507729435245658,4.46499901840954,3.790245916310583,5.143331565610058,5.775900974730283,6.0352498099066345,4.30652188577616,Major
0.62045527,0.538252,0.52418697,0.70177615,0.8857115,0.6030678,0.3608706,0.35434392,0.4605859,0.43680164,0.38677165,0.4579625,0.24668641,0.26831523,0.30227232,0.24031743,0.26163387,0.27407137,0.3782067,0.38132095,0.3845292,0.3385044,0.30931786,0.22754161,-187.58208,164.42528,57.381866,9.559339,-0.1768437,0.4881466,3.6669564,1.7571254,-4.3686237,-7.5834117,-4.801963,1.5668925,4.181962,89.260086,88.277596,28.572044,8.817835,10.520296,6.842568,4.9421763,5.5287085,7.9418983,9.802263,8.045195,4.7910485,4.995496,30.601160274928812,8.997228255778838,13.254988060632988,19.08940035049724,15.598398192655877,14.576593809536682,22.973593407487307,28.07554352883989,2.72189585861043,4.461822975351868,6.826594469786698,4.56444813919037,3.971678806466335,7.8913569482812065,Major
0.693981,0.41853786,0.3376043,0.24571976,0.3272532,0.21542712,0.3548601,0.9482887,0.5221704,0.20167807,0.18660663,0.38447824,0.26412597,0.17817292,0.19864975,0.14964466,0.17745423,0.13975954,0.13604087,0.13150409,0.1277462,0.15382051,0.12852168,0.13757865,-144.27089,256.10873,36.027016,-9.518139,12.566725,10.031641,-3.7880883,-14.053461,-11.4639435,-4.6580396,-6.9058895,-8.767264,-5.643865,74.383354,47.764645,34.352955,11.196307,10.738381,11.740323,5.9353766,7.379221,6.069221,8.129865,5.7451744,5.984034,4.2109723,21.92436137128227,8.842088274481796,20.64032049652895,28.14965422979346,28.362937428190126,19.901022980071133,24.572455030253252,6.856797653238577,4.308663046769141,4.128640024915996,6.3212627558857815,5.652188314040559,7.018575666728857,4.4815193782710745,Major
0.3993395,0.17631486,0.252482,0.480762,0.28216025,0.33559504,0.9168258,0.5142363,0.3960468,0.23742884,0.45124617,0.68433225,0.19127747,0.13425758,0.13020164,0.26505494,0.1389319,0.10589265,0.21648383,0.14463027,0.23212343,0.13124952,0.19227205,0.25378826,-143.27975,265.88702,36.54877,-17.31595,3.3040547,1.3864602,-12.2117605,-26.550129,-23.357035,-0.9984215,7.615077,-1.4977711,-11.239466,72.7329,44.442066,35.14259,11.359299,7.980599,11.079435,7.289067,9.006687,9.634956,6.0065756,4.4746485,5.671098,4.763974,22.442035089718004,10.044431374709543,20.848612575632554,28.377313357137975,29.332853547180505,21.073908894425905,24.849313192976314,6.710883000432197,3.6313372052589323,4.398542145892751,5.099076602148455,5.39218660302679,6.653476436781476,4.005825224522749,Major
0.8368848,0.67910355,0.7886995,0.47649798,0.19751507,0.39500645,0.32629514,0.4610359,0.3455876,0.42554623,0.402503,0.40171728,0.23885211,0.2086284,0.27378437,0.1741129,0.1354392,0.2383331,0.1721645,0.23242134,0.17166556,0.19181986,0.1938286,0.13562243,-147.00597,266.05188,38.833683,-13.707794,3.895434,-0.55236,-10.193942,-14.530312,-12.563287,-9.761836,-13.695016,-10.670815,-2.6254432,70.22225,45.892685,31.105299,10.875812,6.6580634,10.211874,5.7685575,8.034935,7.337356,6.607091,6.313343,4.636873,4.6409183,22.398768093457715,7.894990425533607,17.740237920825535,27.13862791574095,29.700918471549823,20.56981907605585,24.145374179839912,6.585264542310093,3.7195956375094483,3.6895577725924213,5.597416898346639,5.889411503454567,6.969221590320258,4.233220337208421,Major
0.38903296,0.26919127,0.15056267,0.18625192,0.32607886,0.47047818,0.69197994,0.44245407,0.29027754,0.5378251,0.93359035,0.58806545,0.16564843,0.13523789,0.11769387,0.13919856,0.169231,0.14246166,0.20407459,0.18440661,0.18366863,0.119318806,0.1943193,0.1210111,-166.06909,254.70262,66.33312,-7.048649,2.6630123,8.740419,-0.8100054,-3.8639727,-2.6010234,-10.611522,-20.802359,-17.185278,-6.369927,60.107635,44.365196,27.414814,13.430045,6.377827,7.3318396,7.796356,4.093001,5.8735175,6.121968,7.333889,7.028072,3.7269223,24.234917341111444,8.842357820362045,19.614722651831755,28.111667314656348,26.41798589209312,21.017393891042058,23.332928025852055,7.311220008430604,3.286846475398528,4.102113726516948,5.604276801791642,5.768938653030078,6.892360732906005,3.6737908058472692,Major
0.1234067,0.27656347,0.55081224,0.29932585,0.19646631,0.17809144,0.19991119,0.31357428,0.4580116,0.9419512,0.6396223,0.22539724,0.108966656,0.12335308,0.27022502,0.15028943,0.1431749,0.18548284,0.16240208,0.20422602,0.10130026,0.19602048,0.16804478,0.14454564,-139.01765,249.32213,36.012463,-21.596638,5.803594,13.477672,0.21476762,-15.542507,-21.817629,-18.272173,-12.026447,-3.7569208,0.53920686,66.04147,44.845257,27.807339,9.778777,9.487652,12.06661,7.851075,6.441631,6.423381,7.8404255,5.1904798,4.0278187,5.3895955,23.23740938035732,8.616362886961086,21.2184360364785,26.073926675320877,29.301304415637002,21.304163106906444,24.201957801836542,6.932418437851829,3.894184080266151,4.456504828538265,5.036059992983373,5.431835389231626,6.607674362204766,4.024347015598588,Major
0.29051548,0.5407604,0.32366621,0.501044,0.9587824,0.6123643,0.11641742,0.11481337,0.35823247,0.30010837,0.22232653,0.38775918,0.11035449,0.23186152,0.13085462,0.113327384,0.16202822,0.13098581,0.11178989,0.112743,0.13839996,0.16003062,0.12407451,0.119532235,-131.39417,253.54462,35.436535,-21.62316,2.150382,3.3207686,-8.086566,-9.977221,-7.7166834,-9.631624,-17.824171,-16.268467,-3.3490682,74.84233,46.46429,28.912031,11.365661,10.455384,9.637286,5.6361,6.56116,5.3871017,5.782574,6.8825626,5.7490315,4.515169,23.791293663244744,10.675657468524903,21.968628872206967,27.815844083392122,29.107308014172162,21.70925374022721,23.943562178838555,7.46587598375909,2.7875360574916117,4.43559775445126,6.0144649120069635,6.798808276963932,7.12071125741192,4.325621583921392,Major
0.41962373,0.90190965,0.49301067,0.41105524,0.6100403,0.591005,0.31453428,0.4975207,0.69353527,0.42000648,0.25488594,0.18464884,0.13139795,0.23427248,0.16371478,0.16021523,0.24423817,0.25588688,0.14381619,0.20077787,0.21765625,0.18267171,0.124174535,0.09821141,-140.42004,257.98697,34.57443,-16.124565,7.2571945,8.383516,-6.1811857,-21.060675,-15.740108,1.8006325,2.1418214,-6.3734837,-8.243929,69.56101,43.84068,29.832743,11.386675,6.9524426,12.772011,4.594951,7.9965043,6.4215765,6.537728,4.5176845,4.4502945,3.6646838,23.53657209119391,8.270403323020231,20.16513196729903,29.844712678988948,32.361566706056585,21.009321605733046,24.28271676611303,6.812385475958185,4.299021558183746,4.077380093620504,5.652615708016098,6.008041896218608,6.490231874618459,4.451874681072448,Major
0.48608547,0.87022305,0.5146695,0.36474624,0.5543611,0.5676119,0.28237727,0.44355538,0.6542472,0.4353144,0.39750105,0.6581564,0.13711645,0.2688478,0.18969284,0.15488674,0.25352243,0.26496398,0.13088237,0.19939603,0.22759636,0.190427,0.12078165,0.24696426,-133.80508,264.26474,30.292717,-18.925413,5.9654574,4.7336745,-10.469733,-19.979952,-13.466076,-3.5708592,-4.751132,-6.657473,-8.075251,72.41889,46.019634,31.163567,11.866912,8.081463,11.452793,5.5831137,7.7685547,5.877185,6.208154,5.787001,4.163938,2.844482,23.633787112462723,8.153217357003513,15.226370765891064,28.997049206136687,29.67835385782566,20.776349395991843,24.741651870047406,7.882706309277712,4.113830483960474,3.941308814388642,5.388437512601574,5.715688681683089,6.395209403435069,4.463376099468379,Major
0.52272266,0.2766123,0.37840512,0.5874117,0.6105028,0.6912566,0.49691197,0.45021018,0.3352567,0.5506535,0.90610516,0.58014244,0.19651404,0.11995758,0.14519836,0.23624429,0.21179543,0.23222534,0.15094791,0.21033828,0.18360038,0.13751344,0.24025068,0.1640937,-149.64511,260.43317,48.618984,-10.620419,5.991704,7.6400433,-1.7497666,-8.395155,-11.1410055,-8.538758,-9.082094,-7.3940735,-7.1033216,90.938545,53.700615,32.99377,11.608611,6.6137094,11.59772,7.863328,5.9928946,6.5888686,7.645769,5.786349,5.3512683,4.8380213,22.762032929021128,6.332443068800654,19.779751729589744,24.203333697685846,27.028207404159367,20.159836535918043,24.026272122708054,7.251009009232992,3.415084250096654,3.9068947442214474,5.2892178528545015,6.624974392991142,7.310829564507387,4.183677466753503,Major
0.32234293,0.6532702,0.41926166,0.5797309,0.8962574,0.64698815,0.38487142,0.37936455,0.46166742,0.29220352,0.253438,0.37402266,0.13368343,0.26617473,0.18079726,0.16076173,0.25371352,0.1679156,0.17644738,0.16326152,0.16005695,0.16839042,0.13238515,0.15036891,-140.10667,257.78406,33.941772,-15.460439,10.335129,6.445604,-11.734461,-21.438028,-17.607208,-8.892436,-6.213155,-3.4863024,-3.2330039,66.987335,44.25803,28.523197,9.914828,7.6150737,12.007553,5.6430087,9.643976,8.647754,5.8470745,4.6892037,3.6120837,3.556653,23.638956909432242,9.0151567686743,15.552132153099848,28.051611629386084,29.816974589298926,22.80494077827828,24.93758903941712,7.027777002117641,4.13274348453766,3.6375219321553574,5.655019591252403,5.901404759693931,7.733924853241264,4.4364786712541635,Major
0.2897227,0.56829387,0.43508798,0.4607546,0.95474005,0.65058506,0.16742314,0.25597924,0.4030153,0.29762584,0.22633557,0.39870256,0.108796395,0.24017966,0.18270233,0.11388821,0.16890873,0.13535541,0.10772205,0.12502995,0.13362326,0.15415363,0.12428753,0.11895029,-141.78229,255.1945,41.64972,-16.866642,4.748021,5.252853,-8.464626,-16.149406,-14.049186,-9.857763,-12.60341,-10.613364,-2.1154728,63.50697,42.472626,28.138487,10.223837,9.962326,10.344263,4.684471,7.2869616,7.1679587,6.050054,6.0990367,4.830725,3.7654223,23.436215439583624,10.437707736718929,21.52935380589289,27.859645081373227,30.150953485424846,20.972922895050427,24.10919032007227,6.83538570781932,3.811763141946289,4.578043818196802,5.429043190927899,5.959754999757879,7.373538752046317,4.236715178955418,Major
0.4470959,0.6768417,0.43787885,0.34371558,0.22968245,0.22805141,0.34350562,0.19100417,0.2958042,0.4377524,0.8791073,0.5056198,0.18233173,0.25277826,0.19323167,0.17820351,0.13339393,0.1695653,0.25149384,0.15374812,0.13492727,0.12023883,0.24800424,0.19015211,-135.70071,259.18314,29.197493,-20.562311,7.075103,3.398151,-14.724333,-22.033838,-14.636352,-7.0839,-10.27352,-10.921474,-6.146235,66.93127,42.56282,30.436281,9.681489,7.1937165,10.938109,6.5936675,10.053376,7.6686153,5.1662855,5.1970925,4.5287194,3.547995,23.135567695663095,15.997971136725942,19.13413914305906,28.03564824251544,30.100988148135105,23.168086711722992,24.940176642407547,7.146351692158301,3.9490085040124767,4.414149629750532,5.772176435256329,5.558727197068012,7.4817690657754,4.268418930994478,Major
0.6640713,0.5486193,0.4914756,0.33160102,0.24472094,0.32818103,0.18724571,0.18645656,0.36537585,0.82564586,0.59802324,0.35593626,0.27246678,0.24877764,0.26632628,0.18523847,0.14859727,0.24095505,0.16481112,0.14167844,0.12624925,0.26429784,0.19894889,0.16666186,-129.94864,257.03378,33.865547,-21.310427,5.64574,4.8229666,-12.133849,-19.959005,-14.706895,-8.214761,-12.701086,-13.736761,-5.7010307,66.46798,44.796127,28.586224,10.345494,7.28251,10.743293,5.861298,9.064563,7.1471624,6.969758,5.5854096,4.131889,4.5491138,22.65631944537177,9.057549625871701,16.797350494495756,26.230655394813475,28.942296548370322,21.019316330154428,24.039432077350003,7.487186122176922,3.3534225711006456,3.5318916441922354,5.130021986556208,5.627964193209169,6.6877465312019195,4.229035360775767,Major
